484,230142600
485,216559980
486,221847552
487,223290375
488,224209440
489,202890240
490,229300800
491,216194958
492,220745000
493,218466864
494,224499600
495,228415530
496,229132638
497,228359670
498,213306025
499,221044950
500,224387280
501,224869788
502,226871040
503,222555816
504,224925690
505,227400160
506,217546560
507,237543086
508,223016976
509,232135680
510,219279872
511,230314500
512,225975000
513,223499584
514,217416888
515,208806598
516,225131256
517,224558568
518,224339700
519,106038639
520,221968320
521,236314488
522,224784336
523,226890720
524,217676160
525,230275080
526,228780000
527,228657780
528,224354340
529,217412316
530,225329850
531,227976000
532,218743800
533,222038712
534,221936160
535,221624550
536,227708880
537,223322220
538,228662784
539,230278416
540,227230500
541,221825791
542,229164896
543,223986420
544,209235600
545,225441360
546,223150592
547,218724480
548,230444928
549,223165056
550,231221760
551,219512160
552,208650078
553,209180400
554,222372000
555,221634315
556,215460000
557,216437760
558,227676988
559,228330000
560,212906760
561,219730896
562,219583000
563,223875600
564,230083920
565,227171250
566,214791192
567,223963740
568,223223364
569,218225070
570,224400000
571,216160332
572,207287028
573,217271808
574,235851864
575,226044000
576,226941000
577,229853052
578,232437816
579,109053360
580,225068480
581,223045680
582,213992856
583,222144440
584,222142050
585,215531253
586,224620544
587,230096880
588,215622656
589,224917000
590,217253664
591,225838080
592,205385400
593,225682429
594,214957260
595,224624400
596,231012000
597,227613204
598,221870880
599,227441760
600,233501184
601,208506000
602,214914816
603,237663360
604,227696000
605,219849525
606,215639424
607,223001460
608,229156260
609,221429376
610,234318336
611,219340800
612,230209320
613,222689610
614,226427250
615,224549784
616,226981125
617,220972500
618,203389053
619,221384616
620,116075904
621,225352422
622,224545230
623,222370440
624,232224000
625,219819600
626,227130750
627,228384000
628,225425508
629,226073250
630,221286528
631,225361500
632,218704500
633,216759400
634,219629760
635,220127160
636,223760460
637,225777552
638,218531280
639,228337200
640,225802080
641,223691636
642,224582292
643,228515760
644,225180000
645,219348558
646,226496270
647,219694860
648,217798500
649,223229240
650,216972000
651,237804840
652,221038740
653,212182880
654,212690408
655,213226000
656,213123456
657,221068392
658,221880120
659,221426156
660,217917378
661,221526592
662,218609820
663,214819472
664,230503476
665,222756864
666,230297760
667,225630000
668,228127068
669,215546184
670,217984536
671,226844226
672,221125000
673,220248000
674,211459500
675,214053840
676,224800560
677,238049280
678,228310650
679,227045250
680,217242048
681,231947820
682,107023980
683,214564140
684,219773722
685,221311440
686,224402000
687,221265625
688,214151850
689,226118750
690,231690522
691,208744900
692,225973280
693,217137888
694,222942720
695,200827200
696,228169216
697,229196520
698,224530020
699,227525760
700,224264664
701,230326404
702,221501952
703,228579120
704,220580880
705,215938536
706,229680000
707,227318784
708,218152704
709,223651944
710,228065760
711,230281344
712,219419200
713,237293280
714,220972500
715,229896576
716,213466824
717,229425000
718,227284992
719,219834000
720,217322400
721,99742720
722,221805000
723,236052480
724,225820224
725,222712308
726,216672000
727,236044380
728,219432192
729,224209440
730,226320000
731,225945720
732,223799730
733,230556612
734,211503600
735,212450622
736,217071960
737,222019920
738,226469376
739,222550944
740,229931520
741,223016976
742,226326100
743,220413600
744,220247088
745,227615750
746,215822880
747,228062250
748,230187500
749,220744800
750,219257500
751,223639416
752,232501500
753,224583840
754,219181578
755,212212140
756,219899862
757,216363420
758,211438080
759,212419200
760,227127888
761,220673600
762,214793670
763,216756600
764,222967296
765,225367740
766,217922400
767,234146304
768,219992520
769,225153440
770,226918125
771,220877280
772,217247352
773,221624550
774,222923232
775,213444000
776,229985280
777,223275144
778,216926736
779,226873500
780,237508608
781,216489000
782,218889804
783,225783936
784,222579742
785,110207988
786,223640640
787,213864705
788,218881452
789,222340950
790,222262722
791,217536300
792,219298640
793,234318336
794,212454000
795,222232800
796,213827328
797,224402607
798,213048342
799,228413952
800,223735776
801,221352896
802,232135838
803,217369644
804,221315280
805,232741080
806,229244928
807,214124625
808,215206875
809,228750000
810,232116096
811,223777344
812,225309600
813,225804800
814,233068880
815,220661820
816,233583480
817,217616000
818,230992146
819,220745952
820,221001480
821,225165152
822,112723974
823,219247500
824,211612500
825,223344500
826,233351352
827,221432628
828,226781250
829,226257174
830,230547744
831,225332800
832,224501760
833,225464624
834,227943000
835,216478548
836,223693344
837,217221136
838,213465600
839,222842880
840,221015340
841,230977890
842,226709280
843,222277770
844,217692918
845,228413250
846,225521010
847,212910984
848,230275080
849,228422880
850,222994200
851,229210870
852,225479296
853,226492200
854,225098610
855,213965388
856,213791292
857,225698880
858,220280984
859,219120540
860,217064718
861,220438140
862,213178680
863,221915862
864,223378560
865,216414720
866,218594432
867,226413208
868,232031250
869,212719104
870,232227072
871,215982000
872,219923199
873,226462500
874,222996480
875,212377344
876,216584550
877,228337200
878,227827712
879,229686528
880,224129472
881,216621600
882,216347775
883,235669500
884,225315090
885,215180000
886,221985792
887,228733470
888,111685002
889,218413750
890,222199200
891,220413600
892,226359360
893,213714072
894,217628597
895,219574872
896,231749440
897,210931776
898,225383769
899,227126546
900,224576000
901,209024928
902,223651584
903,229999104
904,215687500
905,224751240
906,229599744
907,222321750
908,224784120
909,229537152
910,211438080
911,218690368
912,233472456
913,231141600
914,220210380
915,227061520
916,226501128
917,228815960
918,219197440
919,235906032
920,223027200
921,226332288
922,219356928
923,111920640
924,226860480
925,228579120
926,217667520
927,210225060
928,217007440
929,237666750
930,228359670
931,221371920
932,223333200
933,226774730
934,226591860
935,225784790
936,215260936
937,220086484
938,216432645
939,224289000
940,223872000
941,213606720
942,228655500
943,225074304
944,226784250
945,220140972
946,223662600
947,221459040
948,217214400
949,227099340
950,223143360
951,227319840
952,228508560
953,226420992
954,237999524
955,224631570
956,209296248
957,213073920
958,219533184
959,221067000
960,224248500
961,220645920
962,226185804
963,219412608
964,215185674
965,212278320
966,223915104
967,224209566
968,219613200
969,221511680
970,221976315
971,225729968
972,212311476
973,226573200
974,221958000
975,222720000
976,221544680
977,218868000
978,221675520
979,224605580
980,232224000
981,224319690
982,226691571
983,213563952
984,211438080
985,223518204
986,224571204
987,220437504
988,221786250
989,224952768
990,227913588
991,108550260
992,222985224
993,226130628
994,212471490
995,229312980
996,216609120
997,215090400
998,215750140
999,232466976
1000,222602940
1001,224962080
1002,224692587
1003,221208981
1004,214118190
1005,218825280
1006,224431000
1007,224413560
1008,229172500
1009,223963740
1010,224402724
1011,224209440
1012,234707760
1013,217199235
1014,218030505
1015,230454000
1016,232969614
1017,222520480
1018,222847884
1019,225227520
1020,231330528
1021,222724080
1022,228243456
1023,219219210
1024,112776300
1025,217273056
1026,229855560
1027,226176000
1028,225988880
1029,213716880
1030,212537936
1031,227238480
1032,231562500
1033,227943000
1034,219464960
1035,223771424
1036,230976416
1037,217394505
1038,219997440
1039,214179000
1040,221633454
1041,223722380
1042,223177680
1043,229663872
1044,213110352
1045,224508060
1046,219712500
1047,226698120
1048,225412656
1049,215110350
1050,222317480
1051,228375000
1052,222484752
1053,224201355
1054,230751840
1055,235625000
1056,228310650
1057,219410026
1058,217324107
1059,216008000
1060,222024348
1061,219298464
1062,220789500
1063,228459000
1064,219450000
1065,221296374
1066,217251720
1067,215843040
1068,214379136
1069,227327968
1070,227321535
1071,215450928
1072,219665024
1073,221807520
1074,224482720
1075,216490824
1076,228602880
1077,218057730
1078,216968750
1079,231880000
1080,227405946
1081,220971520
1082,227020120
1083,230822280
1084,217061236
1085,227416000
1086,221523170
1087,203593920
1088,219240000
1089,234302464
1090,221357500
1091,222163424
1092,224629119
1093,228862062
1094,112594944
1095,214904400
1096,226909752
1097,214663680
1098,226409904
1099,214319930
1100,216609120
1101,230124048
1102,233740000
1103,217958272
1104,221510544
1105,230156640
1106,215039448
1107,209566071
1108,231525360
1109,224770560
1110,221188968
1111,227328660
1112,221356422
1113,230307840
1114,229478886
1115,232040484
1116,214170000
1117,220560384
1118,231693000
1119,228136500
1120,220147200
1121,224959488
1122,228161472
1123,219695616
1124,219206848
1125,114855000
1126,220053504
1127,235116180
1128,220818456
1129,228480000
1130,219867912
1131,228166554
1132,223201440
1133,208740000
1134,224087160
1135,231407280
1136,227111296
1137,222517386
1138,214637280
1139,224825328
1140,216378396
1141,219569988
1142,222285464
1143,220686288
1144,227813355
1145,227782800
1146,225125376
1147,213202500
1148,224365460
1149,224446464
1150,213791292
1151,228346000
1152,229223750
1153,218117120
1154,228595500
1155,225320946
1156,231336875
1157,228567360
1158,216088576
1159,218316000
1160,222264000
1161,222640000
1162,215178192
1163,221842360
1164,226290480
1165,222138576
1166,223478640
1167,220915000
1168,222285464
1169,219597056
1170,219325113
1171,218650872
1172,222967080
1173,225445888
1174,216356400
1175,213805980
1176,218504715
1177,226873500
1178,212035390
1179,224051880
1180,226080193
1181,226442304
1182,233164800
1183,228595500
1184,224028000
1185,215451027
1186,229333104
1187,224040960
1188,218790000
1189,207534150
1190,213265766
1191,220257792
1192,232190400
1193,221173680
1194,223478640
1195,228346000
1196,221713848
1197,108020304
1198,216770400
1199,223464388
1200,207180688
1201,228839040
1202,224998744
1203,217235466
1204,225656046
1205,230492160
1206,223297536
1207,215433870
1208,223963740
1209,224305200
1210,208765440
1211,226816920
1212,223980120
1213,219613548
1214,233661120
1215,227384820
1216,226125405
1217,225754200
1218,233193240
1219,215983572
1220,215759250
1221,229932912
1222,230014950
1223,223578420
1224,216478080
1225,224433180
1226,112636332
1227,220310691
1228,240126012
1229,220509432
1230,231678720
1231,215220200
1232,231108192
1233,230641488
1234,224141000
1235,221276016
1236,207940608
1237,222743268
1238,233767404
1239,218564184
1240,213412160
1241,215100600
1242,225358848
1243,224981400
1244,219932625
1245,229289760
1246,223717739
1247,224721000
1248,221329944
1249,221406768
1250,216101160
1251,213528000
1252,227401200
1253,226781250
1254,222944436
1255,230050086
1256,221008194
1257,234489600
1258,227195280
1259,213127200
1260,221765310
1261,219854250
1262,226113000
1263,224676720
1264,223944000
1265,221278720
1266,222411120
1267,219273120
1268,220711680
1269,228141144
1270,222996480
1271,227498832
1272,217835760
1273,215410923
1274,216468854
1275,222996480
1276,219912000
1277,217916160
1278,216417600
1279,220808784
1280,222768000
1281,219345408
1282,233009616
1283,227798649
1284,227782800
1285,231393492
1286,216241503
1287,219629475
1288,221708340
1289,220846500
1290,217383750
1291,226468305
1292,217035936
1293,211791360
1294,220189992
1295,233640000
1296,225966720
1297,213872100
1298,229248630
1299,223534080
1300,112406030
1301,213444000
1302,225588528
1303,223423200
1304,228166554
1305,220789800
1306,214323200
1307,232128000
1308,223051152
1309,215958960
1310,226993656
1311,225243200
1312,221133416
1313,210569112
1314,223334298
1315,230092800
1316,224308224
1317,229770000
1318,222891375
1319,228660250
1320,224788476
1321,230427792
1322,213583104
1323,214257376
1324,231535920
1325,223052259
1326,219717729
1327,108452520
1328,227051352
1329,235403160
1330,220119120
1331,236192000
1332,215129772
1333,232772328
1334,224849944
1335,226737000
1336,221117400
1337,223232000
1338,220186820
1339,209489280
1340,215396610
1341,225063720
1342,220001760
1343,215469324
1344,219098880
1345,225495648
1346,228508056
1347,221937580
1348,224969976
1349,218128680
1350,224769600
1351,215084520
1352,214200072
1353,216611000
1354,223195584
1355,221687136
1356,226560000
1357,227332160
1358,235549440
1359,223598232
1360,214599756
1361,219410026
1362,219565728
1363,227813040
1364,222880428
1365,222867722
1366,231409875
1367,223818056
1368,215832000
1369,221859792
1370,222359400
1371,223289280
1372,231294720
1373,225729280
1374,222034152
1375,220882908
1376,215010750
1377,207590656
1378,224742375
1379,223733664
1380,215066880
1381,211945728
1382,221899722
1383,224294400
1384,220896000
1385,234270720
1386,225730816
1387,214447671
1388,230593860
1389,225419040
1390,211875840
1391,218959557
1392,228043620
1393,221436072
1394,224338548
1395,217934625
1396,213606624
1397,224769600
1398,223189800
1399,227265000
1400,215871744
1401,225473040
1402,221221002
1403,113865024
1404,225141120
1405,225791280
1406,218877384
1407,225559620
1408,228130240
1409,208925976
1410,226016256
1411,234234000
1412,221740032
1413,221662056
1414,225029000
1415,219567792
1416,216101160
1417,228145320
1418,228130980
1419,221384625
1420,233110980
1421,223518720
1422,226109520
1423,226005120
1424,233807625
1425,215631240
1426,211411200
1427,228275820
1428,112653900
1429,222299140
1430,229698560
1431,226970469
1432,231260400
1433,214958464
1434,239643888
1435,226672992
1436,228840066
1437,219276720
1438,226183698
1439,228114432
1440,225186624
1441,213329600
1442,202608780
1443,215229960
1444,227230500
1445,220719330
1446,216055168
1447,226100160
1448,228330000
1449,225308160
1450,217381098
1451,223963740
1452,222081024
1453,213029973
1454,229675095
1455,224892360
1456,213108000
1457,224576000
1458,226005120
1459,234514752
1460,227989125
1461,218393388
1462,215997584
1463,222635552
1464,224620544
1465,215594862
1466,228238549
1467,229376000
1468,225815040
1469,225552600
1470,221859792
1471,217002240
1472,224201355
1473,225754200
1474,225061956
1475,225802500
1476,224078932
1477,222364116
1478,215036500
1479,217916644
1480,212408910
1481,220880660
1482,221504052
1483,222881190
1484,220445544
1485,228327000
1486,232283000
1487,217326120
1488,220908870
1489,224793380
1490,223088229
1491,221837616
1492,220372992
1493,219287250
1494,219650640
1495,225943872
1496,219478149
1497,226433160
1498,222082560
1499,203947653
1500,224567250
1501,227070000
1502,224018916
1503,214809426
1504,228085000
1505,233903376
1506,110943734
1507,223631520
1508,220361280
1509,226000000
1510,218970948
1511,222350076
1512,219120552
1513,226746912
1514,230270976
1515,218675712
1516,219897216
1517,228617532
1518,222595440
1519,213430784
1520,223105980
1521,230503680
1522,221632320
1523,228277632
1524,223609815
1525,229819200
1526,229680990
1527,224864576
1528,214255668
1529,106419456
1530,232362375
1531,234868500
1532,221652480
1533,221908370
1534,219740040
1535,234895360
1536,223951000
1537,233752644
1538,222965248
1539,228872000
1540,220811040
1541,226932048
1542,222678252
1543,218619120
1544,209052522
1545,203758394
1546,221719680
1547,226720000
1548,230879556
1549,219263616
1550,222584340
1551,223290900
1552,225032808
1553,222104736
1554,215404280
1555,226377500
1556,221607792
1557,221894400
1558,223378560
1559,216901776
1560,230858208
1561,226229472
1562,213445980
1563,219055200
1564,222161940
1565,220818780
1566,222802866
1567,223690752
1568,226116480
1569,229069152
1570,223833600
1571,224246880
1572,227356416
1573,224969976
1574,221068680
1575,225271410
1576,221011560
1577,220263120
1578,225729504
1579,217994400
1580,222425280
1581,217875840
1582,213978240
1583,206209280
1584,229400496
1585,227619840
1586,223938000
1587,220938256
1588,229040896
1589,220660524
1590,219923199
1591,231260400
1592,216373248
1593,220189992
1594,229645800
1595,219916620
1596,215618568
1597,221376384
1598,223743520
1599,223921992
1600,215456640
1601,220071936
1602,206336000
1603,221335920
1604,224477240
1605,225049836
1606,227220092
1607,220981804
1608,227786250
1609,113769360
1610,228989592
1611,213741000
1612,219859860
1613,232357086
1614,221310240
1615,212861376
1616,226921464
1617,228448000
1618,224878500
1619,224644000
1620,227842560
1621,216875120
1622,215558624
1623,226518768
1624,226595178
1625,217148796
1626,232423970
1627,227297500
1628,220982784
1629,226255680
1630,114703680
1631,215895750
1632,222994200
1633,231438636
1634,231828480
1635,215921700
1636,228530522
1637,230580000
1638,229816575
1639,222844160
1640,232487724
1641,220162000
1642,230915500
1643,212714880
1644,220286250
1645,219585600
1646,219310616
1647,217810890
1648,203673600
1649,228123000
1650,229970000
1651,220624970
1652,212861250
1653,222028800
1654,229690422
1655,214646250
1656,224815500
1657,224163072
1658,220997632
1659,223867472
1660,226658790
1661,232466976
1662,217963818
1663,213269420
1664,217114128
1665,223563450
1666,224310240
1667,223492500
1668,219551808
1669,229808040
1670,226395000
1671,218064080
1672,229660704
1673,226290480
1674,225510264
1675,231153335
1676,227977794
1677,216507060
1678,226180800
1679,220808784
1680,218429586
1681,228688488
1682,219093161
1683,219294000
1684,213158400
1685,222185472
1686,217505106
1687,229041960
1688,228399600
1689,223545920
1690,209920410
1691,227119464
1692,227262672
1693,209836032
1694,225780192
1695,223783560
1696,222161940
1697,227284992
1698,222242734
1699,219037662
1700,225078750
1701,220083030
1702,225338880
1703,220214880
1704,219495624
1705,203898690
1706,224790000
1707,237091500
1708,226469376
1709,223733664
1710,224721000
1711,235520460
1712,108654000
1713,223462800
1714,229400735
1715,221554440
1716,224052864
1717,223184500
1718,212764860
1719,230849772
1720,233385360
1721,219881790
1722,221827320
1723,230597202
1724,223031718
1725,211333200
1726,223344500
1727,227800000
1728,224738640
1729,223844985
1730,224201355
1731,111261696
1732,227799000
1733,236004608
1734,214646250
1735,215813640
1736,226226520
1737,235025280
1738,223303500
1739,221530672
1740,229296210
1741,228118275
1742,219380400
1743,235699200
1744,213002332
1745,224949270
1746,213765960
1747,221356200
1748,226427250
1749,218090496
1750,222566400
1751,207249000
1752,220333932
1753,225074304
1754,225792000
1755,218811392
1756,211680000
1757,229621392
1758,225934128
1759,219287250
1760,224435640
1761,224781480
1762,231852216
1763,228637760
1764,214725504
1765,210986820
1766,219055200
1767,224229200
1768,221168640
1769,224592940
1770,229430256
1771,221430000
1772,224380044
1773,224305200
1774,221848704
1775,230424264
1776,228878892
1777,230922576
1778,224033968
1779,226504500
1780,218344250
1781,221632320
1782,222916750
1783,218516480
1784,224308224
1785,215521540
1786,226146816
1787,220222464
1788,223245000
1789,218564184
1790,229996962
1791,217611960
1792,219038424
1793,219931360
1794,218887110
1795,220676312
1796,217486080
1797,226104879
1798,220726944
1799,221166498
1800,223831500
1801,226560000
1802,208081972
1803,225568000
1804,221238826
1805,222214500
1806,216473840
1807,222394272
1808,217017801
1809,224509440
1810,233853750
1811,222330240
1812,228808800
1813,217986048
1814,229597500
1815,116430600
1816,220427856
1817,222497904
1818,220896000
1819,221549064
1820,228480000
1821,217564776
1822,230161360
1823,230454000
1824,225030960
1825,222679800
1826,225435000
1827,219158016
1828,215360250
1829,227477701
1830,221847552
1831,220593920
1832,114289560
1833,225697542
1834,232562000
1835,227498832
1836,227420550
1837,210110208
1838,222856920
1839,233800320
1840,229472490
1841,223921992
1842,222587820
1843,228521250
1844,230314504
1845,212479056
1846,226222500
1847,214414336
1848,224433180
1849,220898568
1850,220229922
1851,230564880
1852,222168960
1853,219128832
1854,201447400
1855,223897500
1856,229020750
1857,213011240
1858,220247808
1859,222163200
1860,224729856
1861,225629712
1862,222318608
1863,231242616
1864,226697856
1865,213827328
1866,220861890
1867,219613200
1868,211897620
1869,217198430
1870,219000320
1871,227104416
1872,224932032
1873,219771468
1874,221349240
1875,226233750
1876,224877744
1877,224752320
1878,234246168
1879,223948800
1880,227843928
1881,226781250
1882,220505600
1883,218080590
1884,221205600
1885,219410026
1886,217486080
1887,231761250
1888,223343892
1889,229222308
1890,223009536
1891,221533578
1892,208736710
1893,226430840
1894,219250260
1895,209729520
1896,215011104
1897,225361584
1898,226461312
1899,210436200
1900,228346125
1901,223169496
1902,225030960
1903,221007528
1904,226913400
1905,204559040
1906,221392000
1907,218945540
1908,222529140
1909,229836600
1910,222393600
1911,212910390
1912,221371920
1913,238007088
1914,217047600
1915,221454324
1916,228741216
1917,230400660
1918,110579040
1919,223640640
1920,220656150
1921,224415360
1922,229325250
1923,226150932
1924,210596400
1925,232440480
1926,232485120
1927,220744800
1928,220273196
1929,229278720
1930,224854784
1931,207026680
1932,224969976
1933,112050400
1934,219506220
1935,235618900
1936,224300034
1937,228644577
1938,221603850
1939,236436408
1940,219451680
1941,219088800
1942,233354550
1943,228856320
1944,221630760
1945,222953490
1946,219065112
1947,223247556
1948,213369948
1949,225513600
1950,220916241
1951,225764090
1952,225036000
1953,224941892
1954,226888256
1955,216242676
1956,218209464
1957,204592608
1958,213248000
1959,231438636
1960,226377500
1961,213992460
1962,222487074
1963,228659200
1964,233460864
1965,225180036
1966,213445344
1967,210893256
1968,219758526
1969,221817960
1970,218659068
1971,214760000
1972,225266250
1973,223323968
1974,221972688
1975,223884640
1976,226970640
1977,221791248
1978,228933504
1979,230564880
1980,220026240
1981,231676956
1982,224480000
1983,222156000
1984,228316536
1985,222972750
1986,213240384
1987,216363420
1988,227041024
1989,225688320
1990,234360000
1991,223328688
1992,226405368
1993,208986624
1994,220401216
1995,215233200
1996,216416256
1997,221168640
1998,219989250
1999,217061288
2000,224167680
2001,222842528
2002,216715920
2003,232227072
2004,214868430
2005,225419320
2006,222816960
2007,222334976
2008,209502000
2009,222561216
2010,231546084
2011,223776000
2012,225511608
2013,218743800
2014,218770200
2015,215414784
2016,233071020
2017,229785600
2018,222311628
2019,222167831
2020,229643040
2021,109512000
2022,229421808
2023,224738745
2024,224278824
2025,222739712
2026,226320640
2027,216393660
2028,227106000
2029,228805632
2030,219987495
2031,224310240
2032,220520856
2033,221430000
2034,101784234
2035,226109520
2036,226195200
2037,222965248
2038,228066600
2039,217783665
2040,231398400
2041,231636951
2042,230709248
2043,217828072
2044,214954866
2045,232903944
2046,230877680
2047,214224192
2048,217238580
2049,222075504
2050,226275840
2051,219729939
2052,229251834
2053,225802080
2054,229731840
2055,220477125
2056,219515436
2057,226766592
2058,220376800
2059,208344576
2060,208620720
2061,222735744
2062,225697542
2063,226375392
2064,219954048
2065,230107878
2066,230093640
2067,214410720
2068,215515520
2069,218305296
2070,224234375
2071,218320830
2072,225393504
2073,226930176
2074,215832000
2075,219081216
2076,222427296
2077,224672000
2078,226455372
2079,230297760
2080,227123568
2081,224406000
2082,228508416
2083,220220000
2084,224967500
2085,226620416
2086,224094626
2087,223505271
2088,221027625
2089,222424752
2090,223657200
2091,228871512
2092,226519232
2093,232428672
2094,213857280
2095,227318940
2096,219905280
2097,211236480
2098,210980000
2099,226375392
2100,221095980
2101,218996736
2102,216677500
2103,225456000
2104,230532750
2105,205679616
2106,234746292
2107,216905264
2108,223478784
2109,218299968
2110,224235648
2111,221582655
2112,223816032
2113,228188520
2114,220898568
2115,231401304
2116,214021500
2117,212524884
2118,226472400
2119,234629325
2120,221582400
2121,224028000
2122,222802866
2123,235910556
2124,115165050
2125,223740000
2126,220735500
2127,225945720
2128,227518720
2129,223963740
2130,216500032
2131,231137280
2132,233271360
2133,215185674
2134,219699480
2135,113750340
2136,222007500
2137,217416888
2138,226455372
2139,228795168
2140,217058875
2141,233113452
2142,225107064
